,Unnamed: 0,date,temperature,precipitation,humidity,wind_speed,surface_pressure,solar_radiation,region,latitude,longitude,data_source
82,82,2020-03-23,16.71,0.0,43.83,1.85,100.76,19.28,华北_河南,34.76,113.65,NASA POWER API
83,83,2020-03-24,16.83,0.06,58.84,1.58,100.4,19.27,华北_河南,34.76,113.65,NASA POWER API
84,84,2020-03-25,16.32,19.63,85.74,2.01,99.83,6.61,华北_河南,34.76,113.65,NASA POWER API
85,85,2020-03-26,12.07,7.69,77.24,5.75,100.59,4.75,华北_河南,34.76,113.65,NASA POWER API
86,86,2020-03-27,8.62,0.24,44.89,3.57,101.73,12.69,华北_河南,34.76,113.65,NASA POWER API
87,87,2020-03-28,9.61,0.45,46.28,2.05,101.52,21.52,华北_河南,34.76,113.65,NASA POWER API
88,88,2020-03-29,8.63,0.89,68.39,2.35,101.09,9.4,华北_河南,34.76,113.65,NASA POWER API
89,89,2020-03-30,9.52,0.0,71.26,2.13,100.87,16.96,华北_河南,34.76,113.65,NASA POWER API
90,90,2020-03-31,11.09,0.0,72.37,2.13,100.66,12.73,华北_河南,34.76,113.65,NASA POWER API
91,91,2020-04-01,8.79,1.47,78.94,2.9,101.31,7.57,华北_河南,34.76,113.65,NASA POWER API
92,92,2020-04-02,9.59,0.9,69.98,1.16,101.5,8.75,华北_河南,34.76,113.65,NASA POWER API
93,93,2020-04-03,12.93,0.0,51.34,1.52,101.31,17.32,华北_河南,34.76,113.65,NASA POWER API
94,94,2020-04-04,15.07,0.0,43.46,3.26,101.44,21.77,华北_河南,34.76,113.65,NASA POWER API
95,95,2020-04-05,13.85,0.0,56.59,2.22,101.46,17.3,华北_河南,34.76,113.65,NASA POWER API
96,96,2020-04-06,16.06,0.0,54.19,1.96,100.87,21.94,华北_河南,34.76,113.65,NASA POWER API
97,97,2020-04-07,17.27,0.0,56.77,1.84,100.66,19.07,华北_河南,34.76,113.65,NASA POWER API
98,98,2020-04-08,16.22,0.0,61.95,2.87,100.68,16.82,华北_河南,34.76,113.65,NASA POWER API
99,99,2020-04-09,10.23,0.02,70.62,5.92,101.1,14.4,华北_河南,34.76,113.65,NASA POWER API
100,100,2020-04-10,5.5,11.85,83.02,5.24,101.68,2.64,华北_河南,34.76,113.65,NASA POWER API
101,101,2020-04-11,10.75,0.02,54.36,1.18,101.58,21.31,华北_河南,34.76,113.65,NASA POWER API
102,102,2020-04-12,14.29,0.03,37.68,2.96,101.05,26.51,华北_河南,34.76,113.65,NASA POWER API
103,103,2020-04-13,16.6,0.0,39.79,2.3,100.77,24.61,华北_河南,34.76,113.65,NASA POWER API
104,104,2020-04-14,16.54,0.0,55.81,2.41,100.15,18.07,华北_河南,34.76,113.65,NASA POWER API
105,105,2020-04-15,19.49,0.0,61.43,2.09,99.72,20.14,华北_河南,34.76,113.65,NASA POWER API
106,106,2020-04-16,20.28,0.0,44.52,2.62,99.79,14.88,华北_河南,34.76,113.65,NASA POWER API
107,107,2020-04-17,17.81,0.0,36.63,2.64,100.52,25.57,华北_河南,34.76,113.65,NASA POWER API
108,108,2020-04-18,14.49,4.58,60.73,2.01,100.74,5.41,华北_河南,34.76,113.65,NASA POWER API
109,109,2020-04-19,17.04,0.03,56.71,2.19,100.26,21.97,华北_河南,34.76,113.65,NASA POWER API
110,110,2020-04-20,17.36,0.04,37.94,2.55,100.63,18.62,华北_河南,34.76,113.65,NASA POWER API
111,111,2020-04-21,15.54,0.0,33.91,2.96,100.97,18.15,华北_河南,34.76,113.65,NASA POWER API
112,112,2020-04-22,13.25,0.0,32.47,3.46,101.3,24.78,华北_河南,34.76,113.65,NASA POWER API
113,113,2020-04-23,13.87,0.0,34.92,2.1,101.24,22.59,华北_河南,34.76,113.65,NASA POWER API
114,114,2020-04-24,16.69,0.0,28.85,3.25,100.72,29.24,华北_河南,34.76,113.65,NASA POWER API
115,115,2020-04-25,17.61,0.0,32.92,3.36,100.28,26.73,华北_河南,34.76,113.65,NASA POWER API
